SA_CodeSANDRE;SA_CodeCAS;SA_Libelle;SA_Statut;SA_Usage_principal;SA_NQECMA;SA_NQEMA;SA_PNEC;SA_DT50;SA_Koc;SA_Gus;SA_Classification;SA_Biocide;SA_RgSiris2018;SA_Solubilite_mgl;SA_HydrolysePH7;SA_DU2015;SA_DU2017;UsageAgricole;Source;MaJ
6235;;Somme des metabolites des dithiocarbamates;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6260;120068-36-2;Fipronil sulfone;;Métabolites;;;0.00077;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6261;120067-83-6;Fipronil sulfide;;Métabolites;;;0.00077;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6262;205650-65-3;Fipronil desulfinyl;;Métabolites;;;0.00077;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6266;;2,4-D butyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6314;;Perchlorate d'ammonium;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6316;;Methylamine;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6318;111-92-2;n-Dibutylamine;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6358;40020-01-7;Pyridafol;non autorisé;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6372;668-34-8;Triphénylétain cation;;Molluscicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6379;;Chloridazone méthyl desphényl;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6382;;Acide oxanilique;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6383;;Acide éthane sulfonique;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6385;98389-04-9;Pyrazosulfuron;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6386;93697-74-6;Pyrazosulfuron-ethyl;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6389;210880-92-5;Clothianidine;;Insecticides;;;0.5;545;160;4.914239798;N Organique;;42;0.304;TS;0.051441;0.051721785;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6390;153719-23-4;Thiamethoxam;;Insecticides;;;1;52;56;3.864116875;N Organique;;14;4100;TS;0.046693;0.724842891;Insecticide, traitement de semences;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6391;99485-76-4;Cumyluron;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6392;413615-35-7;Benthiavalicarb;;Fongicides;;;100;;;2.049128999;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6393;158062-67-0;Flonicamid;;Insecticides;;;310;;;;Autre;;29;5200;TS;0.05;0.05;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6394;219714-96-2;Penoxsulam;;Herbicides;;;0.33;32;94;3.050746567;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6398;24579-73-5;Propamocarb;;Fongicides;;;630;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6399;374726-62-2;Mandipropamid;;Fongicides;;;7.6;;;1.319184701;Autre;;56;4.2;inst;0.129408;0.130071852;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6435;72748-35-7;Acide lambda cyalothric;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6470;;Tétraoctylétain;;Molluscicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6483;144550-36-7;iodosulfuron-methyl-sodium;non autorisé;Herbicides;;;0.17;8;45;2.11936028;N Organique;;22;25000;TS;0.008123;0.009132971;désherbant céréales;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6530;;Pyrazoxyfen;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6534;;Ethiofencarbe sulfoxyde;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6545;69335-91-7;Fluazifop;non autorisé;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6546;20859-73-8;Phosphure d'aluminium;;Insecticides;;;0.965;;;;T. T+. CMR;;;;;0.08195;0.0210843;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6553;15879-93-3;Chloralose;;Antiparasitaire;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6556;7681-52-9;Hypochlorite de sodium;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6577;;Chlordecone-5b-hydro;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6594;64249-01-0;Anilofos;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6595;741-58-2;Bensulide;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6596;;Isocarbophos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6597;;Isonoruron [Iso];;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6601;;Ethyleneuree;;Métabolites;;;0.219;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6602;;Bromfenvinphos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6603;;Climbazole;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6604;;Dimefox;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6605;;Dioxation;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6606;;Fenvalerate RR;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6607;;Fenvalerate RS;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6608;;Esfenvalerate SS;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6609;;Esfenvalerate SR;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6610;;Fluotrimazole;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6611;;Pyraclofos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6613;;Somme du Fenvalerate RR et Esfenvalerate SS;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6614;;Somme du Fenvalerate RS et Esfenvalerate SR;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6620;;N-Nitrosodimethylamine;;Nématicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6629;;Cyphenothrin;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6632;;Dioxabenzofos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6636;7173-51-5;Chlorure de didecyl dimethyl ammonium;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6637;100646-51-3;Quizalofop ethyl P;;Herbicides;;;2.1;;;0.223028354;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6662;;Sulfluramid;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6664;;Methyl triclosan;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6679;;Carvone;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6696;;Dicyclanil;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6744;;Streptomycine;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6789;;Chrysanthemic acid;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6790;;Melamine;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6796;;Fenoxaprop-P;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6799;;Triflusulfuron;;Herbicides;;;0.282;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6800;142363-53-9;ESA alachlore;;Métabolites;;;;;;;;;;;;;;SA mère : Alachlore (herbicides);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6801;;Methyl saccharine;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6802;;2,3-Dihydro-2,2-dimethyl-7-benzofuranol;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6803;;2-amino-4-methoxy-6-methyl-1,3,5-triazine;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6804;;2-Butanesulfonic acid;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6805;;Perhydropyrimidin-2-one;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6806;;Demeton-O-methyl sulfone;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6807;;Pyrimidinamine;;Métabolites;;;0.096;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6808;;1,2,4-Triazole;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6809;;2-Amino-N-isopropyl-benzamide;;Métabolites;;;0.08;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6810;;Ethylene thiuram monosulfide;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6811;;4,6-Dimethoxypyrimidin-2-amine;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6812;;Acide 2-(3'-trifluoromethyl) phenoxy nicotinique;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6813;;3-Phenoxybenzoic acid;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6814;;Etafos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6815;;Mesosulfuron;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6816;;2,6-Dinitro-4-octylphenol;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6818;;1-(2,4-Dichlorophenyl)-2-(1H-imidazol-1-yl)ethan-1-one;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6819;;4-Hydroxyquinazoline;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6823;;Sulfanilamide;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6824;;N,N-Dimethyl-N'-p-tolylsulphamide;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6826;;Ethyl 3-hydroxycarbanilate;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6827;;Chlorzoxazone;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6850;;Oxytetracycline anhydre;;Bactéricides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6852;;Methyl-7-chloro-2,5-dihydro-2-[[[trifluoromethoxy)phenyl]amino]carbonyl]indeno[1,3,4]oxadiazine-4a(3H)-carboxylate;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6853;;Metolachlor OXA;;Métabolites;;;6.7;;;;;;;;;;;SA mère : S-Métolachlore (hebicide);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6854;;Metolachlor ESA;;Métabolites;;;6.7;;;;;;;;;;;SA mère : S-Métolachlore (hebicide);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6855;171262-17-2;OXA alachlore;;Métabolites;;;;;;;;;;;;;;SA mère : Alachlore (herbicides);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6856;187022-11-3;ESA acetochlore;;Métabolites;;;0.013;;;;;;;;;;;SA mère : Acétochlore (herbicide);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6862;194992-44-4;OXA acetochlore;;Métabolites;;;0.013;;;;;;;;;;;SA mère : Acétochlore (herbicide);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6863;;Flufénacet OXA;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6866;;(E,E)-trifloxystrobin acid;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6886;;Strobane;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6894;1231244-60-2;OXA metazachlore;;Métabolites;;;0.019;;;;;;;;;;;SA mère : Métazachlore (herbicide);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6895;172960-62-2;ESA metazachlore;;Métabolites;;;0.019;;;;;;;;;;;SA mère : Métazachlore (herbicide);Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6909;;(4-trifluoromethoxy)phenyl urea;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6910;;(E)-methyl 5-chloro-2,3-dihydro-2-hydroxy-1-[[[(methoxycarbonyl)[4-trifluoromethoxy)phenyl]amino]carbonyl]hydrazono]-1H-indene-2-carboxylate;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6942;;Acide acetique, 2 (2,4-dichlorophenoxy)-, 2-ethylhexyl ester;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6947;;Somme parathion ethyl+methyl;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6964;7292-16-2;Propaphos;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
6972;;Dimethylvinphos;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7010;5103-71-9;Chlordane alpha;non autorisé;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7018;;Chlorure de sodium;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7032;;Fluvalinate;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7038;2008-41-5;Butylate;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7057;243973-20-8;Pinoxaden;;Herbicides;;;8.8;;;-0.448774758;T. T+. CMR;;48;200;inst;0.06;0.06;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7086;335104-84-2;Tembotrione;;Herbicides;;;0.599;30;66;3.220797998;N Organique;;;;;0.1;0.099631814;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7087;142469-14-5;Tritosulfuron;;Herbicides;;;2.55;;;;N Organique;;23;38.6;TS;0.050018;0.050018114;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7142;61432-55-1;Dimepiperate;non autorisé;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7143;315-18-4;Mexacarbate;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7147;;Carpropamide;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7148;;Butocarboxime;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7149;251386;Phorate Sulfone;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7293;;Imazethapyr;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7294;;Diflufenzopyr;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7295;;Imazapic;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7340;422556-08-9;Pyroxsulam;;Herbicides;;;0.257;10;30;2.522878745;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7342;907204-31-3;fluxapyroxade;;Fongicides;;;2.9;;;;T. T+. CMR;;39;3.44;stable;0.125;0.117556809;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7345;581809-46-3;Bixafen;;Fongicides;;;0.46;;;;N Organique;;37;0.49;TS;0.102952;0.098313158;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7422;189278-12-4;PROQUINAZID;;Fongicides;;;0.18;;;-0.181156625;T. T+. CMR;;50;0.93;stable;0.05;0.05;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7423;98243-83-5;BENALAXYL-M;;Fongicides;;;20;;;0.274383888;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7439;;Spinosyne D;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7441;;Furilazole;;Phytoprotecteurs;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7460;;Benthiavalicarb-isopropyl;;Fongicides;;;100;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7499;239110-15-7;Fluopicolide;;Fongicides;;;2.9;271;321.1;3.633298277;N Organique;;47;2.8;stable;0.125046;0.124238746;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7500;500008-45-7;Chlorantraniliprole;;Insecticides;;;0.25;210;328;3.446466396;N Organique;;52;0.88;inst;0.027894;0.028959776;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7506;203313-25-1;Spirotetramat;;Insecticides;;;8.5;;;;T. T+. CMR;;;;;0.216;0.216;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7508;125225-28-7;Ipconazole;;Fongicides;;;0.044;;;0.888109394;N Organique;;;;;0.36;0.469858546;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7517;317815-83-1;Thiencarbazone-methyl;;Herbicides;;;0.08;17;100;2.460897843;T. T+. CMR;;;;;0.04005;0.019201432;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7519;106700-29-2;Pethoxamide;;Herbicides;;;0.96;;;1.410383017;N Organique;;34;400;stable;1.2;1.2;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7522;113614-08-7;Beflubutamide;;Herbicides;;;0.445;;;0.643364088;N Organique;;38;5.03;TS;0.17;0.25;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7580;150114-71-9;Aminopyralid;;Herbicides;;;10;35;8;4.781839787;N Organique;;;;;0.041673;0.042293529;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7584;13708-85-5;Sodium phosphite;;Fongicides;;;729;;;;Autre;;;;;1.25;1.25;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7588;85-40-5;Tétrahydrophthalimide;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7649;658066-35-4;Fluopyram;;Fongicides;;;5;;;;T. T+. CMR;;;;;0.183002;0.095931477;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7723;2797-51-5;Quinoclamine;;Herbicides;;;0.21;;;1.40644549;T. T+. CMR;;41;19.8;stable;0.232031;0.213323626;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7724;874967-67-6;Sedaxane;;Fongicides;;;6.2;;;;N Organique;;;;;0.249570187;0.249570187;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7737;9003-29-6;Polybutène;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7738;283594-90-1;Spiromesifen;;Insecticides;;;;;;-0.6671901;Autre;;;;;0.216;0.216;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7739;155569-91-8;Emamectine benzoate;;Insecticides;;;0.1;;;;T. T+. CMR;;;;;0.014596;0.014621266;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7741;23422-53-9;formetanate hydrochloride;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7748;180409-60-3;cyflufénamide;;Fongicides;;;2.4;;;1.218912499;N Organique;;;;;0.024977623;0.024977623;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7801;221667-31-8;Cyprosulfamide;;Herbicides;;;467;;;;Autre;;;;;0.099;0.099;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7848;578-54-1;2-éthylaniline;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7886;94-68-8;2-éthylaminotoluène;;Métabolites;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;65996-93-2;brai;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;7281.04.1;bromure de lauryl dimethyl benzyl ammonium;;;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8050.09.7;colophane;;;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;10022-31-8;nitrate de baryum;;Taupicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;1305-99-3;phosphure de calcium;;Rodenticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;3734-33-6;benzoate de denatonium;;Répulsif cerf/biche;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;2650-18-2;acide blue 9;;Colorant;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;34363-01-4;di-1-p-menthene;;Antitranspirant pour végétaux ligneux;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;112-72-1;1-tetradecanol;;Phéromone;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;54364-62-4;e7,z9-dodecadienylacetate;;Phéromone;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;16974-11-1;(z)-9-dodecenylacetate;;Phéromone;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;112-53-8;1-dodecanol;;Phéromone;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;870721-81-6;heptamaloxyloglucan;;Lutte contre le gel;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;462-94-2;1,5-diaminopentane;;Attractif;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
